Num_Acc;jour;mois;an;hrmn;dep;com;lat;long
201900001378;2;6;2019;07:55;93;93001;48,91153;2,40039
201900001377;2;6;2019;19:00;93;93001;48,92;2,378
201900001376;3;6;2019;21:10;93;93001;48,9216;2,39134
201900001375;11;6;2019;16:20;93;93001;48,90637;2,3893
201900001374;15;6;2019;11:05;93;93001;48,91045;2,37434
201900001373;15;6;2019;20:10;93;93001;48,91108;2,37375
201900001372;15;6;2019;23:40;93;93001;48,90869;2,378
201900012300;9;8;2019;09:30;9;9296;42,798452;1,66168
201900019390;14;4;2019;14:30;9;9293;42,96725;1,521715
201900036960;4;10;2019;01:00;9;9284;43,038306;1,692441
201900057771;25;10;2019;12:40;9;9282;43,246981;1,571868
201900057767;24;10;2019;15:40;9;9282;43,234977;1,575539
201900044894;28;8;2019;16:05;9;9282;43,244038;1,570145
201900040595;18;1;2019;13:35;9;9282;43,233126;1,572253
201900019389;20;4;2019;05:15;9;9282;43,231039;1,59412
201900001024;14;2;2019;17:45;9;9282;43,241302;1,567815
201900057564;24;3;2019;20:20;9;9274;43,029821;1,896627
201900044068;2;3;2019;19:15;9;9272;42,91509;1,638934
201900044895;27;8;2019;13:30;9;9270;43,167723;1,494964
201900015889;28;4;2019;05:35;9;9268;42,995062;1,140621
201900055226;26;10;2019;15:05;9;9265;43,09912;1,624296
201900020189;16;11;2019;16:00;9;9264;43,029221;1,616003
201900012299;9;8;2019;11:00;9;9264;43,027856;1,615
201900051602;10;1;2019;08:50;9;9262;42,924295;1,866955
201900057341;1;1;2019;09:30;9;9261;42,98505;1,140633
201900036582;7;11;2019;20:15;9;9261;42,983015;1,148335
201900036291;13;12;2019;21:45;9;9261;42,977766;1,154088
201900031153;9;11;2019;20:40;9;9261;42,978794;1,153072
201900009937;8;2;2019;09:50;9;9261;42,98089;1,150849
201900040826;1;10;2019;17:40;9;9257;43,115905;1,188222
201900054076;13;7;2019;11:52;9;9253;43,106127;1,401412
201900012041;17;10;2019;21:00;9;9244;43,075825;1,777901
201900049589;22;2;2019;00:20;9;9243;42,988548;1,898807
201900017970;27;6;2019;20:20;9;9242;42,938659;1,825173
201900044788;27;8;2019;17:00;9;9239;42,682177;2,126673
201900024469;23;12;2019;16:00;9;9238;43,093433;1,7152525
201900058277;21;5;2019;04:00;9;9235;43,02135;1,023898
201900058297;7;5;2019;22:05;9;9229;42,953973;1,931818
201900033734;1;9;2019;22:50;9;9228;42,738802;1,789529
201900055206;1;1;2019;15:00;9;9225;43,137842;1,612932
201900055201;3;1;2019;12:35;9;9225;43,11092;1,61329
201900052023;24;9;2019;16:55;9;9225;43,126459;1,64881
201900050421;31;3;2019;03:20;9;9225;43,15216;1,60525
201900045482;8;12;2019;18:35;9;9225;43,13525;1,62308
201900036391;10;5;2019;19:55;9;9225;43,118865;1,611155
201900036390;27;5;2019;17:42;9;9225;43,11447;1,60861
201900036215;13;12;2019;08:20;9;9225;43,11582;1,62683
201900034641;14;12;2019;07:20;9;9225;43,12329;1,62081
201900034262;21;7;2019;20:48;9;9225;43,11582;1,62502
201900028026;27;1;2019;01:49;9;9225;43,133244;1,607594
201900026352;7;9;2019;15:55;9;9225;43,102672;1,63076
201900009867;1;2;2019;16:00;9;9219;42,93556;0,945096
201900035025;22;6;2019;03:10;9;9214;42,958428;1,085198
201900001887;6;9;2019;13:50;9;9209;43,00734;1,182732
201900057736;15;2;2019;21:52;92;92078;48,926372;2,328283
201900057412;25;10;2019;16:25;92;92078;48,9356476;2,3347878
201900054717;2;12;2019;02:30;92;92078;48,9301881;2,3258724
201900054652;4;12;2019;09:20;92;92078;48,93988;2,32374
201900051729;27;10;2019;05:50;92;92078;48,9309854;2,323293
201900051044;4;12;2019;16:40;92;92078;48,9436437;2,2877633
201900051042;5;12;2019;20:45;92;92078;48,9295925;2,3283012
201900050978;6;12;2019;17:30;92;92078;48,9264092;2,328648
201900050241;22;8;2019;08:40;92;92078;48,93752;2,27
201900050240;15;2;2019;22:00;92;92078;48,9258;2,32618
201900047978;2;11;2019;08:50;92;92078;48,93451;2,3213
201900047786;21;2;2019;17:45;92;92078;48,9400687;2,3238257
201900047058;14;7;2019;20:10;92;92078;48,940055;2,288536
201900047057;13;7;2019;20:34;92;92078;48,934556;2,330235
201900046726;25;8;2019;21:15;92;92078;48,9274511;2,3330193
201900046214;1;5;2019;20:50;92;92078;48,93562;2,33379
201900046063;5;11;2019;07:18;92;92078;48,93553;2,33508
201900045275;4;7;2019;08:13;92;92078;48,937758;2,328833
201900045000;3;4;2019;16:10;92;92078;48,934702;2,32169
201900044177;25;2;2019;17:30;92;92078;48,9311358;2,3235175
201900043514;19;7;2019;01:15;92;92078;48,9281243;2,3319329
201900041648;21;2;2019;17:50;92;92078;48,94005;2,32374
201900041223;30;8;2019;21:30;92;92078;48,92418;2,32917
201900032925;15;12;2019;08:40;92;92078;48,9292033;2,3296684
201900032606;25;7;2019;18:45;92;92078;48,9311476;2,3234982
201900031599;24;1;2019;16:30;92;92078;48,92987;2,32715
201900031532;5;10;2019;12:30;92;92078;48,9356476;2,3347878
201900029966;5;9;2019;08:10;92;92078;48,9280535;2,3320536
201900029964;5;9;2019;07:10;92;92078;48,940988;2,2918726
201900029962;6;9;2019;15:15;92;92078;48,9273388;2,333391
201900029763;25;1;2019;20:45;92;92078;48,93536;2,33289
201900027839;7;10;2019;18:50;92;92078;48,92987;2,32714
201900027412;10;11;2019;14:00;92;92078;48,92919;2,32967
201900026998;29;7;2019;17:45;92;92078;48,9292147;2,3296296
201900025180;27;7;2019;13:00;92;92078;48,92775;2,3263
201900025027;21;6;2019;20:45;92;92078;48,930175;2,33209
201900024432;12;11;2019;07:05;92;92078;48,92503;2,33
201900021189;18;4;2019;07:15;92;92078;48,9286343;2,3306077
201900020819;12;10;2019;12:15;92;92078;48,929251;2,331768
201900018585;15;3;2019;10:55;92;92078;48,9329799;2,3252459
201900016851;15;1;2019;08:45;92;92078;48,934971;2,325755
201900015017;2;3;2019;10:50;92;92078;48,9244461;2,3294986
201900014482;6;7;2019;09:10;92;92078;48,9292054;2,3296613
201900014330;11;6;2019;22:00;92;92078;48,92836;2,3316
201900013014;18;12;2019;14:20;92;92078;48,93313;2,3268
201900012628;10;6;2019;10:48;92;92078;48,928356;2,3315773
201900009382;31;12;2019;13:00;92;92078;48,93313;2,3268
201900009032;23;11;2019;21:30;92;92078;48,9310479;2,3236674
201900003699;25;11;2019;19:00;92;92078;48,94356;2,31531
201900002863;30;4;2019;09:15;92;92078;48,9273411;2,3333828
201900002829;8;5;2019;09:50;92;92078;48,9292341;2,3295641
201900002747;24;5;2019;08:45;92;92078;48,9273404;2,333385
201900002740;25;5;2019;22:15;92;92078;48,9288861;2,3300066
201900002238;5;12;2019;21:00;92;92078;48,9253179;2,3262517
201900002217;11;4;2019;13:00;92;92078;48,9365;2,32697
201900002051;17;9;2019;13:50;92;92078;48,94257;2,31896
201900001099;15;2;2019;03:50;92;92078;48,9273287;2,3334281
201900000977;4;3;2019;01:45;92;92078;48,940608;2,331542
201900000943;2;8;2019;01:25;92;92078;48,942238;2,320405
201900000942;8;8;2019;03:20;92;92078;48,940389;2,323682
201900000936;29;1;2019;15:30;92;92078;48,932763;2,332525
201900000586;27;11;2019;12:00;92;92078;48,93696;2,33297
201900000585;11;4;2019;18:10;92;92078;48,9365;2,32697
201900000584;11;3;2019;23:45;92;92078;48,92712;2,32996
201900047789;21;2;2019;14:00;92;92077;48,826238;2,1925284
201900044728;28;9;2019;18:15;92;92077;48,8214363;2,1803658
201900040991;24;2;2019;10:10;92;92077;48,826;2,197
201900040990;1;3;2019;13:10;92;92077;48,8294298;2,1938679
201900028087;3;9;2019;08:17;92;92077;48,8267;2,19
201900021035;8;9;2019;00:50;92;92077;48,82719;2,18618
201900015931;4;8;2019;17:00;92;92077;48,8263;2,19267
201900010945;4;7;2019;21:45;92;92077;48,8276369;2,1844871
201900010944;6;7;2019;20:30;92;92077;48,830103;2,180256
201900049700;2;11;2019;16:05;92;92076;48,8322297;2,1530397
201900045530;14;5;2019;08:55;92;92076;48,84679;2,16896
201900045529;14;5;2019;17:40;92;92076;48,846852;2,152702
201900038787;30;9;2019;18:40;92;92076;48,8306009;2,1520434
201900038228;11;12;2019;13:15;92;92076;48,83462;2,15422
201900026463;27;6;2019;08:58;92;92076;48,8377738;2,1580587
201900022188;15;11;2019;13:05;92;92076;48,8374854;2,1543656
201900016563;19;11;2019;07:40;92;92076;48,8322585;2,1532242
201900011076;21;11;2019;18:15;92;92076;48,846854;2,165767
201900010678;8;8;2019;20:40;92;92076;48,83773;2,16148
201900009651;22;3;2019;10:00;92;92076;48,82492;2,1512
201900005483;25;11;2019;08:45;92;92076;48,8370576;2,1492253
201900000499;24;10;2019;09:30;92;92076;48,83888;2,16433
201900050242;24;8;2019;03:00;92;92075;48,82096;2,28934
201900048681;1;4;2019;07:45;92;92075;48,82015;2,30563
201900043889;3;5;2019;10:45;92;92075;48,817691;2,3078679
201900043886;14;5;2019;09:25;92;92075;48,8143;2,2874
201900043881;20;5;2019;18:30;92;92075;48,820537;2,2905151
201900043879;27;5;2019;08:05;92;92075;48,8165258;2,2802717
201900041400;4;4;2019;20:30;92;92075;48,81517;2,28223
201900041399;5;4;2019;19:45;92;92075;48,82439;2,29894
201900041398;6;4;2019;12:35;92;92075;48,8205553;2,2904631
201900041224;31;8;2019;05:45;92;92075;48,81347;2,30385
201900040429;30;10;2019;10:30;92;92075;48,81186;2,28068
201900040428;30;10;2019;23:05;92;92075;48,81284;2,27961
201900038786;2;10;2019;19:57;92;92075;48,81428;2,27816
201900036276;11;12;2019;19:20;92;92075;48,8222683;2,3139714
201900035897;9;4;2019;15:40;92;92075;48,81653;2,29336
201900033972;2;3;2019;09:10;92;92075;48,81829;2,28508
201900033083;8;11;2019;16:38;92;92075;48,81987;2,31072
201900031807;4;9;2019;15:00;92;92075;48,8121;2,3007
201900031210;19;12;2019;10:10;92;92075;48,82163;2,2932
201900030716;26;7;2019;21:15;92;92075;48,81221;2,28021
201900026669;15;4;2019;15:45;92;92075;48,8151;2,2776
201900024075;15;1;2019;19:20;92;92075;48,82415;2,298036
201900022810;9;9;2019;13:25;92;92075;48,81915;2,30083
201900021313;17;4;2019;09:45;92;92075;48,8140625;2,2872331
201900020559;25;12;2019;01:55;92;92075;48,81935;2,2875
201900020558;25;12;2019;19:57;92;92075;48,8162139;2,3058054
201900020167;16;11;2019;20:20;92;92075;48,81716;2,28186
201900017429;14;10;2019;14:15;92;92075;48,82412;2,29807
201900017133;10;9;2019;17:15;92;92075;48,81901;2,29235
201900013436;19;3;2019;09:10;92;92075;48,81829;2,28508
201900008975;23;11;2019;15:45;92;92075;48,81689;2,30361
201900008195;11;1;2019;15:05;92;92075;48,81245;2,3009
201900008194;19;3;2019;21:18;92;92075;48,81829;2,28508
201900008193;25;3;2019;18:35;92;92075;48,8147975;2,2780737
201900007810;16;9;2019;18:44;92;92075;48,816659;2,280423
201900004020;18;9;2019;19:40;92;92075;48,821971;2,289218
201900001386;1;6;2019;01:05;92;92075;48,81686;2,28085
201900001385;1;6;2019;19:30;92;92075;48,8188532;2,3094437
201900001384;1;6;2019;21:00;92;92075;48,8176908;2,3078676
201900001382;7;6;2019;21:30;92;92075;48,81552;2,29851
201900001381;13;6;2019;09:30;92;92075;48,8147937;2,2780765
201900001380;19;6;2019;07:35;92;92075;48,819078;2,2874492
201900056443;2;12;2019;20:40;92;92073;48,8625;2,21517
201900055396;1;1;2019;15:50;92;92073;48,8619;2,21195
201900055394;2;1;2019;17:58;92;92073;48,8694584;2,2241601
201900054653;4;12;2019;11:30;92;92073;48,8764;2,2175
201900053581;27;10;2019;01:00;92;92073;48,87162;2,21386
201900053283;18;2;2019;08:40;92;92073;48,86091;2,2246
201900051622;28;10;2019;16:35;92;92073;48,8623;2,2163
201900049823;8;1;2019;18:40;92;92073;48,86569;2,21507
201900049820;11;1;2019;13:07;92;92073;48,8675531;2,2265339
201900047788;22;2;2019;19:31;92;92073;48,861786;2,212605
201900046768;24;1;2019;19:20;92;92073;48,8688586;2,2174951
201900046215;4;11;2019;09:15;92;92073;48,86218;2,21145
201900045513;30;4;2019;08:20;92;92073;48,8779855;2,2162611
201900044127;6;11;2019;09:00;92;92073;48,86696;2,22293
201900043894;2;5;2019;11:45;92;92073;48,87119;2,22462
201900043893;9;5;2019;18:18;92;92073;48,8661019;2,2155742
201900043891;21;5;2019;10:40;92;92073;48,86049;2,20682
201900041651;18;7;2019;20:05;92;92073;48,8755627;2,2178221
201900041650;19;7;2019;07:50;92;92073;48,86274;2,21692
201900041649;20;7;2019;19:34;92;92073;48,8810128;2,2271132
201900041402;5;4;2019;14:30;92;92073;48,859;2,224
201900041227;28;8;2019;09:40;92;92073;48,8675581;2,2268727
201900041226;28;8;2019;10:10;92;92073;48,859911;2,224403
201900041225;30;8;2019;09:07;92;92073;48,86703;2,22139
201900040988;27;2;2019;17:05;92;92073;48,8704619;2,2180367
201900040431;30;10;2019;06:52;92;92073;48,87231;2,22112
201900040430;31;10;2019;18:15;92;92073;48,87234;2,23145
201900038507;22;6;2019;10:29;92;92073;48,86461;2,21105
201900038506;22;6;2019;16:40;92;92073;48,877866;2,21607
201900038227;12;12;2019;19:45;92;92073;48,8616;2,2132
201900037814;20;7;2019;11:40;92;92073;48,8810073;2,2271173
201900035164;4;10;2019;09:24;92;92073;48,864513;2,213669
201900035020;23;6;2019;06:50;92;92073;48,8798;2,21903
201900033084;7;11;2019;19:00;92;92073;48,86214;2,21159
201900032108;3;9;2019;08:00;92;92073;48,86717;2,22793
201900031037;10;11;2019;12:50;92;92073;48,86038;2,22464
201900030559;6;3;2019;20:40;92;92073;48,873952;2,217572
201900029764;19;1;2019;19:00;92;92073;48,8755225;2,2177299
201900027540;12;11;2019;09:55;92;92073;48,85978;2,21463
201900027539;12;11;2019;17:35;92;92073;48,86767;2,22167
201900023638;12;3;2019;19:40;92;92073;48,86179;2,21563
201900022811;9;9;2019;15:55;92;92073;48,86701;2,22266
201900021034;10;9;2019;12:00;92;92073;48,8674755;2,2268236
201900017430;14;10;2019;19:55;92;92073;48,87179;2,22171
201900013910;20;4;2019;08:40;92;92073;48,87605;2,21756
201900013909;24;4;2019;18:25;92;92073;48,8678805;2,2258432
201900013786;16;10;2019;21:00;92;92073;48,87055;2,21788
201900013676;5;2;2019;09:03;92;92073;48,879049;2,217881
201900013432;4;2;2019;09:50;92;92073;48,8683258;2,2229517
201900013431;19;3;2019;15:47;92;92073;48,8644;2,2049
201900013015;16;12;2019;18:40;92;92073;48,8668561;2,2296086
201900012009;13;10;2019;16:50;92;92073;48,87978;2,23388
201900010677;8;8;2019;15:37;92;92073;48,868121;2,224653
201900009577;15;9;2019;10:00;92;92073;48,87814;2,23615
201900008196;21;3;2019;08:45;92;92073;48,8625942;2,2105599
201900006046;17;9;2019;19:15;92;92073;48,8624303;2,2148931
201900005767;8;7;2019;12:15;92;92073;48,8595674;2,2136019
201900004021;17;9;2019;19:30;92;92073;48,864581;2,2074
201900002397;17;9;2019;10:20;92;92073;48,8966707;2,2304606
201900001396;3;6;2019;11:10;92;92073;48,8676191;2,2170726
201900001395;5;6;2019;15:20;92;92073;48,86817;2,22565
201900001392;7;6;2019;10:11;92;92073;48,879735;2,2189376
201900001388;9;6;2019;19:45;92;92073;48,8743449;2,2206545
201900001387;19;6;2019;16:04;92;92073;48,86351;2,2238
201900000841;20;9;2019;14:30;92;92073;48,86798;2,22494
201900000587;29;11;2019;20:50;92;92073;48,87987;2,23333
201900057410;10;7;2019;15:10;92;92072;48,82623;2,22347
201900056446;2;12;2019;09:00;92;92072;48,8239187;2,2085546
201900051056;4;12;2019;07:27;92;92072;48,8287122;2,2246359
201900050243;21;8;2019;07:05;92;92072;48,8287045;2,2241014
201900045521;13;5;2019;15:10;92;92072;48,8258182;2,2174847
201900045520;15;5;2019;21:00;92;92072;48,8272859;2,2228586
201900045519;16;5;2019;20:30;92;92072;48,8285013;2,2244724
201900045518;21;5;2019;09:25;92;92072;48,8239793;2,2097745
201900045517;21;5;2019;09:10;92;92072;48,8259349;2,2000739
201900045516;23;5;2019;09:30;92;92072;48,8241455;2,2104367
201900045515;25;5;2019;17:30;92;92072;48,8230129;2,2216359
201900045514;27;5;2019;16:20;92;92072;48,8255025;2,2161269
201900041652;16;7;2019;18:30;92;92072;48,8122542;2,214992
201900040989;3;3;2019;18:30;92;92072;48,8221668;2,2073657
201900040801;1;10;2019;18:50;92;92072;48,81703;2,21532
201900040643;18;1;2019;02:25;92;92072;48,8241234;2,2213719
201900040433;29;10;2019;21:59;92;92072;48,8269747;2,2211617
201900040432;7;11;2019;13:33;92;92072;48,8231839;2,2100008
201900040007;30;11;2019;17:20;92;92072;48,8258098;2,2056381
201900040006;3;12;2019;08:15;92;92072;48,82077;2,22057
201900036277;13;12;2019;13:46;92;92072;48,8268568;2,224791
201900034294;21;7;2019;12:35;92;92072;48,81835;2,21611
201900032317;7;3;2019;13:30;92;92072;48,826;2,2227
201900031450;6;10;2019;04:40;92;92072;48,8274262;2,2245225
201900031326;15;12;2019;07:30;92;92072;48,8256567;2,2167063
201900030717;27;7;2019;09:10;92;92072;48,8272;2,2176
201900030560;5;3;2019;17:55;92;92072;48,8281518;2,2260276
201900025887;20;12;2019;10:15;92;92072;48,8188969;2,2173469
201900023926;14;11;2019;07:40;92;92072;48,8119836;2,2144547
201900023639;12;3;2019;16:20;92;92072;48,82597;2,21967
201900018588;15;3;2019;18:30;92;92072;48,82661;2,20033
201900017223;10;9;2019;08:00;92;92072;48,8264161;2,2259875
201900017134;11;9;2019;15:30;92;92072;48,8291817;2,2242023
201900016346;20;5;2019;13:00;92;92072;48,8262384;2,2187636
201900014476;4;7;2019;13:53;92;92072;48,8238986;2,2217292
201900013911;24;4;2019;21:20;92;92072;48,8344639;2,2222465
201900012450;7;8;2019;18:45;92;92072;48,816883;2,2156532
201900008319;16;10;2019;18:16;92;92072;48,8258422;2,2034992
201900008247;19;10;2019;08:40;92;92072;48,8256956;2,2196266
201900008201;13;2;2019;13:30;92;92072;48,8217109;2,2046203
201900008200;22;3;2019;08:10;92;92072;48,8259672;2,1993249
201900006047;16;9;2019;12:35;92;92072;48,8220702;2,2063202
201900005833;8;7;2019;08:30;92;92072;48,8270147;2,2242259
201900005482;24;11;2019;10:30;92;92072;48,8116305;2,2114634
201900004114;7;7;2019;20:00;92;92072;48,8215264;2,2034948
201900002718;9;5;2019;09:30;92;92072;48,8263791;2,2234205
201900002395;19;9;2019;15:45;92;92072;48,8250862;2,2151095
201900001410;4;6;2019;08:35;92;92072;48,8258882;2,201277
201900001409;5;6;2019;09:40;92;92072;48,8258781;2,2015011
201900001398;17;6;2019;09:45;92;92072;48,8123335;2,2149086
201900000842;18;9;2019;16:58;92;92072;48,821367;2,218778
201900000497;23;10;2019;17:09;92;92072;48,8258145;2,205554
201900045632;14;5;2019;16:50;92;92071;48,78383;2,30643
201900029715;6;10;2019;19:30;92;92071;48,773912;2,313044
201900022444;24;12;2019;16:45;92;92071;48,78511;2,30184
201900021920;13;3;2019;03:10;92;92071;48,77632;2,31308
201900010966;5;7;2019;20:40;92;92071;48,78484;2,29948
201900000848;20;9;2019;13:40;92;92071;48,77833;2,30296
201900058315;15;2;2019;07:30;92;92064;48,85537;2,2229
201900057702;3;1;2019;18:15;92;92064;48,8377034;2,1897453
201900056454;2;12;2019;13:50;92;92064;48,838955;2,2215297
201900056195;18;8;2019;22:00;92;92064;48,8395738;2,2129393
201900054023;12;7;2019;00:00;92;92064;48,8450807;2,2203326
201900053440;24;9;2019;12:10;92;92064;48,8458;2,218
201900053198;18;2;2019;19:10;92;92064;48,8406055;2,2204096
201900052515;27;3;2019;19:10;92;92064;48,85344;2,2156
201900052108;21;8;2019;18:40;92;92064;48,8380067;2,1903289
201900051467;19;2;2019;17:25;92;92064;48,8398367;2,207147
201900048373;25;9;2019;14:35;92;92064;48,84856;2,21843
201900047059;15;7;2019;22:10;92;92064;48,8414;2,1988
201900046770;15;2;2019;23:50;92;92064;48,8416112;2,2218722
201900046769;2;4;2019;12:00;92;92064;48,846561;2,214064
201900046540;27;9;2019;13:15;92;92064;48,84416;2,21739
201900045536;17;4;2019;11:20;92;92064;48,85403;2,2124
201900045535;29;4;2019;20:00;92;92064;48,85281;2,20562
201900045533;9;5;2019;11:15;92;92064;48,855694;2,2230232
201900045532;9;5;2019;21:20;92;92064;48,84361;2,21742
201900045531;10;5;2019;10:00;92;92064;48,8565501;2,2113241
201900045528;20;5;2019;12:15;92;92064;48,841297;2,216332
201900045527;22;5;2019;15:15;92;92064;48,8493715;2,2136919
201900045526;24;5;2019;08:30;92;92064;48,84317;2,21511
201900045525;25;5;2019;12:40;92;92064;48,850025;2,213584
201900045524;26;5;2019;16:00;92;92064;48,8529;2,20591
201900045523;27;5;2019;09:30;92;92064;48,8437;2,21376
201900045522;27;5;2019;14:05;92;92064;48,8423737;2,2074653
201900045435;8;12;2019;19:40;92;92064;48,8387199;2,1930655
201900045001;9;1;2019;20:50;92;92064;48,84166;2,20025
201900044129;6;11;2019;09:35;92;92064;48,8379773;2,2039163
201900042676;14;1;2019;08:45;92;92064;48,8393404;2,2173851
201900041404;4;4;2019;22:35;92;92064;48,854822;2,222823
201900041403;5;4;2019;08:40;92;92064;48,84195;2,20287
201900040993;19;2;2019;08:15;92;92064;48,8428731;2,212284
201900038510;20;6;2019;20:10;92;92064;48,88867;2,19442
201900038509;20;6;2019;21:50;92;92064;48,85353;2,2227
201900036573;7;11;2019;20:55;92;92064;48,8368589;2,221888
201900036278;13;12;2019;10:30;92;92064;48,84321;2,21441
201900036041;23;7;2019;12:00;92;92064;48,8363111;2,2220059
201900035899;8;4;2019;20:05;92;92064;48,8493;2,20712
201900034672;14;12;2019;01:35;92;92064;48,84524;2,21296
201900034671;14;12;2019;19:15;92;92064;48,85812;2,21102
201900033968;24;1;2019;14:30;92;92064;48,854807;2,22279
201900032475;10;4;2019;18:35;92;92064;48,84149;2,19751
201900032109;3;9;2019;11:10;92;92064;48,8516815;2,2060081
201900031151;9;11;2019;17:10;92;92064;48,843335;2,216337
201900030564;5;2;2019;03:20;92;92064;48,843921;2,217372
201900030563;7;2;2019;19:45;92;92064;48,84388;2,22332
201900030562;7;3;2019;13:50;92;92064;48,85064;2,22249
201900029319;10;11;2019;11:50;92;92064;48,8274105;2,2245118
201900027764;8;10;2019;18:03;92;92064;48,8386735;2,2215427
201900027763;8;10;2019;22:10;92;92064;48,84671;2,20788
201900027541;12;11;2019;21:10;92;92064;48,845429;2,216473
201900025724;12;11;2019;07:40;92;92064;48,8438936;2,2204911
201900025379;10;3;2019;00:50;92;92064;48,8374123;2,1888971
201900025181;28;7;2019;18:55;92;92064;48,8541076;2,2226418
201900025030;27;6;2019;17:00;92;92064;48,84196;2,20448
201900020687;1;2;2019;11:40;92;92064;48,8385903;2,1922207
201900020560;25;12;2019;15:20;92;92064;48,84658;2,22365
201900018849;31;1;2019;09:10;92;92064;48,84064;2,20009
201900018313;18;11;2019;18:05;92;92064;48,8490058;2,2009799
201900017982;2;7;2019;17:55;92;92064;48,8397445;2,2019982
201900016816;17;3;2019;13:15;92;92064;48,8394365;2,1964831
201900015176;13;9;2019;14:54;92;92064;48,857933;2,210807
201900014832;30;12;2019;17:40;92;92064;48,8370911;2,1873104
201900013916;18;4;2019;08:00;92;92064;48,8513422;2,2130956
201900013915;18;4;2019;17:05;92;92064;48,84785;2,20666
201900013913;26;4;2019;15:50;92;92064;48,8470641;2,2237879
201900013017;17;12;2019;16:10;92;92064;48,8403816;2,2220922
201900013016;18;12;2019;10:00;92;92064;48,8365401;2,2024906
201900010948;5;7;2019;11:15;92;92064;48,8580976;2,2109038
201900010946;6;7;2019;00:50;92;92064;48,8416741;2,2225584
201900010107;17;10;2019;09:30;92;92064;48,8546953;2,2227534
201900009653;21;3;2019;16:55;92;92064;48,8494;2,21097
201900009652;22;3;2019;08:36;92;92064;48,85494;2,222814
201900007831;7;2;2019;23:15;92;92064;48,8415695;2,2070998
201900007830;11;2;2019;13:20;92;92064;48,85906;2,21372
201900004022;18;9;2019;19:00;92;92064;48,840993;2,214818
201900002722;6;5;2019;15:45;92;92064;48,8430108;2,2224862
201900002710;14;5;2019;08:30;92;92064;48,844188;2,2228779
201900002700;22;5;2019;19:10;92;92064;48,8397716;2,203918
201900002396;18;9;2019;17:50;92;92064;48,8454;2,2176
201900001940;26;11;2019;19:15;92;92064;48,8397123;2,1992775
201900001418;7;6;2019;13:40;92;92064;48,85046;2,21348
201900001416;7;6;2019;15:40;92;92064;48,8575;2,2108
201900001414;11;6;2019;19:44;92;92064;48,8428;2,2211
201900001413;13;6;2019;15:05;92;92064;48,8559109;2,223092
201900001081;16;2;2019;01:50;92;92064;48,8477504;2,2249047
201900000498;24;10;2019;18:25;92;92064;48,8451;2,2176
201900057420;25;10;2019;11:35;92;92063;48,8638582;2,1809392
201900057417;25;10;2019;13:25;92;92063;48,87225;2,17953
201900056030;26;3;2019;20:40;92;92063;48,8824286;2,1875471
201900055416;23;9;2019;13:40;92;92063;48,88411;2,17419
201900055415;20;9;2019;20:45;92;92063;48,88684;2,17112
201900055410;2;1;2019;17:50;92;92063;48,8867727;2,1744119
201900055397;3;1;2019;17:50;92;92063;48,88685;2,17959
201900054024;11;7;2019;22:32;92;92063;48,86829;2,19087
201900053196;19;2;2019;08:45;92;92063;48,8714566;2,1572573
201900053155;19;2;2019;09:00;92;92063;48,8726797;2,1632947
201900052517;27;3;2019;14:00;92;92063;48,8704254;2,1590608
201900049827;10;1;2019;07:45;92;92063;48,87189;2,18327
201900049825;11;1;2019;05:55;92;92063;48,866;2,20233
201900048683;30;3;2019;13:30;92;92063;48,85838;2,19174
201900046773;26;1;2019;19:15;92;92063;48,87382;2,183
201900046772;2;4;2019;08:15;92;92063;48,87163;2,20323
201900045543;30;4;2019;09:30;92;92063;48,86724;2,19821
201900045542;3;5;2019;16:15;92;92063;48,88356;2,1892
201900045541;7;5;2019;10:50;92;92063;48,8659029;2,202582
201900045540;9;5;2019;08:50;92;92063;48,88317;2,17131
201900045539;10;5;2019;11:45;92;92063;48,86965;2,18096
201900045538;14;5;2019;13:45;92;92063;48,87517;2,1775392
201900045537;15;5;2019;13:50;92;92063;48,8856804;2,1761406
201900045434;9;12;2019;09:15;92;92063;48,8909838;2,1748255
201900045376;5;12;2019;08:00;92;92063;48,87782;2,19671
201900043556;6;12;2019;20:00;92;92063;48,87791;2,17531
201900043555;9;12;2019;17:00;92;92063;48,87324;2,19522
201900042240;1;11;2019;23:25;92;92063;48,8902939;2,1713956
201900041653;18;7;2019;19:40;92;92063;48,87785;2,1895
201900040995;31;1;2019;17:50;92;92063;48,87873;2,17723
201900040994;28;2;2019;14:15;92;92063;48,8682784;2,1911307
201900038926;15;1;2019;17:00;92;92063;48,86545;2,20731
201900038511;21;6;2019;08:20;92;92063;48,8873457;2,181684
201900038231;10;12;2019;14:30;92;92063;48,87723;2,19895
201900035912;8;4;2019;19:00;92;92063;48,8264372;2,2442365
201900035903;6;4;2019;23:15;92;92063;48,8669426;2,1997444
201900035902;7;4;2019;15:40;92;92063;48,8824678;2,1878629
201900034725;14;12;2019;00:30;92;92063;48,8781563;2,1634487
201900033875;31;8;2019;02:35;92;92063;48,86803;2,2061
201900033538;24;6;2019;10:50;92;92063;48,8739455;2,1579616
201900032847;9;11;2019;12:28;92;92063;48,8865716;2,1657415
201900032601;27;7;2019;06:30;92;92063;48,8709521;2,1571001
201900030718;24;7;2019;06:50;92;92063;48,87448;2,1673
201900029956;4;9;2019;11:25;92;92063;48,8703771;2,157579
201900028088;5;9;2019;10:30;92;92063;48,88698;2,17038
