n_station;ad_station;code_insee;Xlongitude;Ylatitude
VILLEBLEVIN_Place de la Mairie;Place de la Mairie 89340 VILLEBLEVIN;89449;3.08216010;48.32400620
VILLEBLEVIN_Place de la Mairie;Place de la Mairie 89340 VILLEBLEVIN;89449;3.08216010;48.32400620
VILLEBLEVIN_Place de la Mairie;Place de la Mairie 89340 VILLEBLEVIN;89449;3.08216010;48.32400620
Parking;D 957 - VEZELAY;89446;3.7433275841;47.4617596964
Parking;D 957 - VEZELAY;89446;3.7433275841;47.4617596964
VEZELAY_Parking D957 - Route D Avallon;Parking D957 - Route D Avallon 89450 VEZELAY;89446;3.74320610;47.46179540
VEZELAY_Parking D957 - Route D Avallon;Parking D957 - Route D Avallon 89450 VEZELAY;89446;3.74320610;47.46179540
Parking gare;33 Rue des Soupirs - VERMENTON;89441;3.731973656;47.6607778467
VERMENTON_Rue des Soupirs;Rue des Soupirs 89270 VERMENTON;89441;3.73200014;47.66077552
VERMENTON_Rue des Soupirs;Rue des Soupirs 89270 VERMENTON;89441;3.73200014;47.66077552
VERMENTON_Rue des Soupirs;Rue des Soupirs 89270 VERMENTON;89441;3.73200014;47.66077552
VERGIGNY_1 Rue Du Brue;1 Rue Du Brue 89600 VERGIGNY;89439;3.71769496;47.97061618
VERGIGNY_1 Rue Du Brue;1 Rue Du Brue 89600 VERGIGNY;89439;3.71769496;47.97061618
VERGIGNY_1 Rue Du Brue;1 Rue Du Brue 89600 VERGIGNY;89439;3.71769496;47.97061618
place;Place du Presbytere - VENOY;89438;3.6368734605;47.8067199884
VENOY_Place de la Mairie;Place de la Mairie 89290 VENOY;89438;3.63680050;47.80672470
VENOY_Place de la Mairie;Place de la Mairie 89290 VENOY;89438;3.63680050;47.80672470
VENOY_Place de la Mairie;Place de la Mairie 89290 VENOY;89438;3.63680050;47.80672470
VALLAN_5 Rue De L Abreuvoir;5 Rue De L Abreuvoir 89580 VALLAN;89427;3.53779346;47.74316892
VALLAN_5 Rue De L Abreuvoir;5 Rue De L Abreuvoir 89580 VALLAN;89427;3.53779346;47.74316892
VAL DE MERCY_23 Rue De Vincelles;23 Rue De Vincelles 89580 VAL DE MERCY;89426;3.59036073;47.67741993
VAL DE MERCY_23 Rue De Vincelles;23 Rue De Vincelles 89580 VAL DE MERCY;89426;3.59036073;47.67741993
Champ de foire;3 Rue du champ de foire - TREIGNY;89420;3.1816149568;47.5496191074
Champ de foire;3 Rue du champ de foire - TREIGNY;89420;3.1816149568;47.5496191074
TREIGNY_Rue du Champs de Foire;Rue du Champs de Foire 89520 TREIGNY;89420;3.18165779;47.54961980
TREIGNY_Rue du Champs de Foire;Rue du Champs de Foire 89520 TREIGNY;89420;3.18165779;47.54961980
TREIGNY_Parking Ch?teau de Guedelon;Parking Ch?teau de Guedelon 89520 TREIGNY;89420;3.15581360;47.58124450
TREIGNY_Parking Ch?teau de Guedelon;Parking Ch?teau de Guedelon 89520 TREIGNY;89420;3.15581360;47.58124450
TREIGNY_Parking Ch?teau de Guedelon;Parking Ch?teau de Guedelon 89520 TREIGNY;89420;3.15581360;47.58124450
TREIGNY_Parking Ch?teau de Guedelon;Parking Ch?teau de Guedelon 89520 TREIGNY;89420;3.15581360;47.58124450
TREIGNY_Parking Ch?teau de Guedelon;Parking Ch?teau de Guedelon 89520 TREIGNY;89420;3.15581360;47.58124450
TREIGNY_Parking Ch?teau de Guedelon;Parking Ch?teau de Guedelon 89520 TREIGNY;89420;3.15581360;47.58124450
TREIGNY_Parking Ch?teau de Guedelon;Parking Ch?teau de Guedelon 89520 TREIGNY;89420;3.15581360;47.58124450
THORIGNY SUR OREUSE_Place Du Cerbouilly;Place Du Cerbouilly 89260 THORIGNY SUR OREUSE;89414;3.39692652;48.29543923
THORIGNY SUR OREUSE_Place Du Cerbouilly;Place Du Cerbouilly 89260 THORIGNY SUR OREUSE;89414;3.39692652;48.29543923
THOREY_20 Grande Rue;20 Grande Rue 89430 THOREY;89413;4.12184313;47.90355193
THOREY_20 Grande Rue;20 Grande Rue 89430 THOREY;89413;4.12184313;47.90355193
Parking;2 Rue des Vieilles Chenevieres - LES VALLEES DE LA VANNE;89411;3.474093724;48.2000955632
Parking;2 Rue des Vieilles Chenevieres - LES VALLEES DE LA VANNE;89411;3.474093724;48.2000955632
LES VALLEES DE LA VANNE_4 Rt Du Miroir;4 Rt Du Miroir 89320 LES VALLEES DE LA VANNE;89411;3.42688814;48.16737167
LES VALLEES DE LA VANNE_4 Rt Du Miroir;4 Rt Du Miroir 89320 LES VALLEES DE LA VANNE;89411;3.42688814;48.16737167
Parking;3 Rue Haute des Fosses - TANLAY;89407;4.0849320336;47.847531205
Parking;3 Rue Haute des Fosses - TANLAY;89407;4.0849320336;47.847531205
TANLAY_Rue Haute des Fosses;Rue Haute des Fosses 89430 TANLAY;89407;4.08494450;47.84749250
TANLAY_Rue Haute des Fosses;Rue Haute des Fosses 89430 TANLAY;89407;4.08494450;47.84749250
SUBLIGNY_24 Rue du Champ du Cerf;24 Rue du Champ du Cerf 89100 SUBLIGNY;89404;3.19294184;48.15891118
SUBLIGNY_24 Rue du Champ du Cerf;24 Rue du Champ du Cerf 89100 SUBLIGNY;89404;3.19294184;48.15891118
SOUCY_1 Place du Moment;1 Place du Moment 89100 SOUCY;89399;3.32516000;48.24885109
SOUCY_1 Place du Moment;1 Place du Moment 89100 SOUCY;89399;3.32516000;48.24885109
SERGINES_3 Rue De L'Hotel De Ville;3 Rue De L'Hotel De Ville 89140 SERGINES;89391;3.26034641;48.34304529
SERGINES_3 Rue De L'Hotel De Ville;3 Rue De L'Hotel De Ville 89140 SERGINES;89391;3.26034641;48.34304529
SEPEAUX ST ROMAIN_Echangeur A6 Sur Cd945;Echangeur A6 Sur Cd945 89116 SEPEAUX ST ROMAIN;89388;3.24322849;47.93862015
SEPEAUX ST ROMAIN_Echangeur A6 Sur Cd945;Echangeur A6 Sur Cd945 89116 SEPEAUX ST ROMAIN;89388;3.24322849;47.93862015
SEPEAUX ST ROMAIN_Echangeur A6 Sur Cd945;Echangeur A6 Sur Cd945 89116 SEPEAUX ST ROMAIN;89388;3.24322849;47.93862015
SENS - Boulevard Du Président Kennedy;Boulevard Du Président Kennedy 89100 SENS;89387;3.285967;48.190865
SENS - Boulevard Du Président Kennedy;Boulevard Du Président Kennedy 89100 SENS;89387;3.285967;48.190865
SENS - Boulevard Du Président Kennedy;Boulevard Du Président Kennedy 89100 SENS;89387;3.285967;48.190865
SENS - Boulevard Du Président Kennedy;Boulevard Du Président Kennedy 89100 SENS;89387;3.285967;48.190865
SENS_Parking Gare Baudry;Parking Gare Baudry 89100 SENS;89387;3.27002048;48.19667382
SENS_Parking Gare Baudry;Parking Gare Baudry 89100 SENS;89387;3.27002048;48.19667382
SENS_Abords de la Place des H?ros;Abords de la Place des H?ros 89100 SENS;89387;3.29046029;48.19837930
SENS_Abords de la Place des H?ros;Abords de la Place des H?ros 89100 SENS;89387;3.29046029;48.19837930
SENS_Place Victor Hugo;Place Victor Hugo 89100 SENS;89387;3.28408000;48.19558600
SENS_Parking Gare Baudry;Parking Gare Baudry 89100 SENS;89387;3.27002048;48.19667382
SENS_Abords de la Place Garibaldi;Abords de la Place Garibaldi 89100 SENS;89387;3.28128170;48.20014330
SENS_Place Victor Hugo;Place Victor Hugo 89100 SENS;89387;3.28408000;48.19558600
SENS_Parking Gare Baudry;Parking Gare Baudry 89100 SENS;89387;3.26821770;48.19747470
SENS_Abords de la Place Garibaldi;Abords de la Place Garibaldi 89100 SENS;89387;3.28128170;48.20014330
SENS_Place des Jacobins;Place des Jacobins 89100 SENS;89387;3.27955700;48.19743600
SENS_Place des Jacobins;Place des Jacobins 89100 SENS;89387;3.27955700;48.19743600
SENS_Quai Ernest Landry;Quai Ernest Landry 89100 SENS;89387;3.27625239;48.19624600
SENS_Quai Ernest Landry;Quai Ernest Landry 89100 SENS;89387;3.27625239;48.19624600
SENS_Parking Gare Baudry;Parking Gare Baudry 89100 SENS;89387;3.26821770;48.19747470
SENAN_13 Route de Joigny;13 Route de Joigny 89710 SENAN;89384;3.35926831;47.91258840
SENAN_13 Route de Joigny;13 Route de Joigny 89710 SENAN;89384;3.35926831;47.91258840
Place;8 Place du Bicentenaire - SAUVIGNY LE BOIS;89378;3.939770818;47.515302867
Place;8 Place du Bicentenaire - SAUVIGNY LE BOIS;89378;3.939770818;47.515302867
SAUVIGNY LE BOIS_Place du Bicentenaire;Place du Bicentenaire 89200 SAUVIGNY LE BOIS;89378;3.93981070;47.51528840
SAUVIGNY LE BOIS_Sortie 22 Avallon sur A6;Sortie 22 Avallon sur A6 89200 SAUVIGNY LE BOIS;89378;3.99164464;47.50886750
SAUVIGNY LE BOIS_Place du Bicentenaire;Place du Bicentenaire 89200 SAUVIGNY LE BOIS;89378;3.93981070;47.51528840
SAUVIGNY LE BOIS_Sortie 22 Avallon sur A6;Sortie 22 Avallon sur A6 89200 SAUVIGNY LE BOIS;89378;3.99164464;47.50886750
SALIGNY_Rue Du Gue;Rue Du Gue 89100 SALIGNY;89373;3.35302339;48.21262288
SALIGNY_Rue Du Gue;Rue Du Gue 89100 SALIGNY;89373;3.35302339;48.21262288
ST VALERIEN_20 Rue de la R?publique;20 Rue de la R?publique 89150 ST VALERIEN;89370;3.09659287;48.17982809
ST VALERIEN_20 Rue de la R?publique;20 Rue de la R?publique 89150 ST VALERIEN;89370;3.09659287;48.17982809
ST PERE_30 Rue de La Mairie;30 Rue de La Mairie 89450 ST PERE;89364;3.76453936;47.45937177
ST PERE_30 Rue de La Mairie;30 Rue de La Mairie 89450 ST PERE;89364;3.76453936;47.45937177
ST MAURICE AUX RICHES HOMMES_Rue Du Docteur Courtois;Rue Du Docteur Courtois 89190 ST MAURICE AUX RICHES HOMMES;89359;3.50611680;48.34271681
ST MAURICE AUX RICHES HOMMES_Rue Du Docteur Courtois;Rue Du Docteur Courtois 89190 ST MAURICE AUX RICHES HOMMES;89359;3.50611680;48.34271681
ST GEORGES SUR BAULCHE_Rue De Bruxelles;Rue De Bruxelles 89000 ST GEORGES SUR BAULCHE;89346;3.52757787;47.80135070
ST GEORGES SUR BAULCHE_Rue De Bruxelles;Rue De Bruxelles 89000 ST GEORGES SUR BAULCHE;89346;3.52757787;47.80135070
ST GEORGES SUR BAULCHE_74 Grande Rue;74 Grande Rue 89000 ST GEORGES SUR BAULCHE;89346;3.53460235;47.80873781
ST GEORGES SUR BAULCHE_Rue De Bruxelles;Rue De Bruxelles 89000 ST GEORGES SUR BAULCHE;89346;3.52757787;47.80135070
ST GEORGES SUR BAULCHE_74 Grande Rue;74 Grande Rue 89000 ST GEORGES SUR BAULCHE;89346;3.53460235;47.80873781
Place;Place Louis Dubost - 89600 SAINT FLORENTIN;89345;3.7283797165;48.0017036101
Port St Florentin;4 Place du port - 89600 SAINT FLORENTIN;89345;3.7329307526;47.9972069
Port St Florentin;4 Place du port - 89600 SAINT FLORENTIN;89345;3.7329307526;47.9972069
ST FLORENTIN_Place Louis Dubost;Place Louis Dubost 89600 ST FLORENTIN;89345;3.72833490;48.00171053
ST FLORENTIN_Place Louis Dubost;Place Louis Dubost 89600 ST FLORENTIN;89345;3.72833490;48.00171053
ST FLORENTIN_Place du Port;Place du Port 89600 ST FLORENTIN;89345;3.73299658;47.99722361
ST FLORENTIN_Place Louis Dubost;Place Louis Dubost 89600 ST FLORENTIN;89345;3.72833490;48.00171053
ST FLORENTIN_Place du Port;Place du Port 89600 ST FLORENTIN;89345;3.73299658;47.99722361
Musee;Place de la mairie - SAINT FARGEAU;89344;3.0711670211;47.6413700285
Musee;Place de la mairie - SAINT FARGEAU;89344;3.0711670211;47.6413700285
ST FARGEAU_Place de l Hotel de Ville;Place de l Hotel de Ville 89170 ST FARGEAU;89344;3.07118670;47.64133750
ST FARGEAU_Place de l Hotel de Ville;Place de l Hotel de Ville 89170 ST FARGEAU;89344;3.07118670;47.64133750
ST DENIS LES SENS_Rue Ernest Salmon;Rue Ernest Salmon 89100 ST DENIS LES SENS;89342;3.26801660;48.22524608
ST DENIS LES SENS_Rue Ernest Salmon;Rue Ernest Salmon 89100 ST DENIS LES SENS;89342;3.26801660;48.22524608
Parking;3 Place de l'Eglise - SAINT CLEMENT;89338;3.2870973307;48.2173706962
Parking;3 Place de l'Eglise - SAINT CLEMENT;89338;3.2870973307;48.2173706962
ST CLEMENT_Place de l'Eglise;Place de l'Eglise 89100 ST CLEMENT;89338;3.28704720;48.21738100
ST CLEMENT_Place de l'Eglise;Place de l'Eglise 89100 ST CLEMENT;89338;3.28704720;48.21738100
ST BRIS LE VINEUX_2 Rue Docteur Tardieux;2 Rue Docteur Tardieux 89530 ST BRIS LE VINEUX;89337;3.64666767;47.74408337
ST BRIS LE VINEUX_2 Rue Docteur Tardieux;2 Rue Docteur Tardieux 89530 ST BRIS LE VINEUX;89337;3.64666767;47.74408337
Parking;2 Rue Paul Grappillard - SAINT AGNAN;89332;3.0502740103;48.3052122328
Parking;2 Rue Paul Grappillard - SAINT AGNAN;89332;3.0502740103;48.3052122328
ST AGNAN_Rue Paul Grappillard;Rue Paul Grappillard 89340 ST AGNAN;89332;3.05021346;48.30523490
ST AGNAN_Rue Paul Grappillard;Rue Paul Grappillard 89340 ST AGNAN;89332;3.05021346;48.30523490
ROSOY_33 Contre All?e CD606;33 Contre All?e CD606 89100 ROSOY;89326;3.30987141;48.15216003
ROSOY_33 Contre All?e CD606;33 Contre All?e CD606 89100 ROSOY;89326;3.30987141;48.15216003
Quai Sully;4 Quai Sully - ROGNY LES SEPT ECLUSES;89324;2.881667135;47.7454199298
Quai Sully;4 Quai Sully - ROGNY LES SEPT ECLUSES;89324;2.881667135;47.7454199298
ROGNY LES SEPT ECLUSES_Quai Sully;Quai Sully 89220 ROGNY LES SEPT ECLUSES;89324;2.88168860;47.74541070
ROGNY LES SEPT ECLUSES_Quai Sully;Quai Sully 89220 ROGNY LES SEPT ECLUSES;89324;2.88168860;47.74541070
Port;2 Rue du Port - RAVIERES;89321;4.224272058;47.7319532803
Port;2 Rue du Port - RAVIERES;89321;4.224272058;47.7319532803
RAVIERES_Rue du Port;Rue du Port 89390 RAVIERES;89321;4.22435582;47.73200664
RAVIERES_Rue du Port;Rue du Port 89390 RAVIERES;89321;4.22435582;47.73200664
Parking;18 Place de l'Eglise - QUARRE LES TOMBES;89318;3.9962152397;47.3679810513
Parking;18 Place de l'Eglise - QUARRE LES TOMBES;89318;3.9962152397;47.3679810513
QUARRE LES TOMBES_Place de l Eglise;Place de l Eglise 89630 QUARRE LES TOMBES;89318;3.99619910;47.36798830
QUARRE LES TOMBES_Place de l Eglise;Place de l Eglise 89630 QUARRE LES TOMBES;89318;3.99619910;47.36798830
Parking;2 Rue de la Maitrise - POURRAIN;89311;3.4149023014;47.7553643513
Parking;2 Rue de la Maitrise - POURRAIN;89311;3.4149023014;47.7553643513
POURRAIN_Rue de la Maitrise;Rue de la Maitrise 89240 POURRAIN;89311;3.41496706;47.75529535
POURRAIN_Rue de la Maitrise;Rue de la Maitrise 89240 POURRAIN;89311;3.41496706;47.75529535
PONT SUR YONNE_Quai de la Republique;Quai de la Republique 89140 PONT SUR YONNE;89309;3.20538900;48.28647290
PONT SUR YONNE_Quai de la Republique;Quai de la Republique 89140 PONT SUR YONNE;89309;3.20538900;48.28647290
PERRIGNY SUR ARMANCON_Ruelle Biere CD96;Ruelle Biere CD96 89390 PERRIGNY SUR ARMANCON;89296;4.23561400;47.68882600
PERRIGNY SUR ARMANCON_Ruelle Biere CD96;Ruelle Biere CD96 89390 PERRIGNY SUR ARMANCON;89296;4.23561400;47.68882600
PARON_7 Avenue Aristide Briand;7 Avenue Aristide Briand 89100 PARON;89287;3.26409414;48.19546071
PARON_7 Avenue Aristide Briand;7 Avenue Aristide Briand 89100 PARON;89287;3.26409414;48.19546071
Place du village;Place Jean Goutte Toquet - OUANNE;89283;3.4172160483;47.6613786865
Place du village;Place Jean Goutte Toquet - OUANNE;89283;3.4172160483;47.6613786865
OUANNE_Place du Village;Place du Village 89560 OUANNE;89283;3.41720939;47.66138612
OUANNE_Place du Village;Place du Village 89560 OUANNE;89283;3.41720939;47.66138612
Parking;4 Rue du commandant Charpy - ORMOY;89282;3.5724507101;47.952382695
Parking;4 Rue du commandant Charpy - ORMOY;89282;3.5724507101;47.952382695
ORMOY_Eglise;Eglise 89400 ORMOY;89282;3.57231282;47.95238238
ORMOY_Eglise;Eglise 89400 ORMOY;89282;3.57231282;47.95238238
NOYERS_Rue de l'Eglise;Rue de l'Eglise 89310 NOYERS;89279;3.99303742;47.69658468
NOYERS_Rue de l'Eglise;Rue de l'Eglise 89310 NOYERS;89279;3.99303742;47.69658468
NEUVY SAUTOUR_Route De Troyes;Route De Troyes 89570 NEUVY SAUTOUR;89276;3.79307672;48.04266162
NEUVY SAUTOUR_Route De Troyes;Route De Troyes 89570 NEUVY SAUTOUR;89276;3.79307672;48.04266162
NAILLY_Rue De L Eglise;Rue De L Eglise 89100 NAILLY;89274;3.22550631;48.22329579
NAILLY_Rue De L Eglise;Rue De L Eglise 89100 NAILLY;89274;3.22550631;48.22329579
MOULINS SUR OUANNE_11 Rue Paul Arrighi;11 Rue Paul Arrighi 89130 MOULINS SUR OUANNE;89272;3.33688800;47.70702400
MOULINS SUR OUANNE_11 Rue Paul Arrighi;11 Rue Paul Arrighi 89130 MOULINS SUR OUANNE;89272;3.33688800;47.70702400
MOULINS SUR OUANNE_11 Rue Paul Arrighi;11 Rue Paul Arrighi 89130 MOULINS SUR OUANNE;89272;3.33688800;47.70702400
MONT ST SULPICE_4 Place De La Mairie;4 Place De La Mairie 89250 MONT ST SULPICE;89268;3.62615079;47.95208148
MONT ST SULPICE_4 Place De La Mairie;4 Place De La Mairie 89250 MONT ST SULPICE;89268;3.62615079;47.95208148
parking;9 rue d'Auxerre Espace culturel Skeneteau - MONETEAU;89263;3.5803636287;47.8479687141
MONETEAU_Parking Espace Culturel;Parking Espace Culturel 89470 MONETEAU;89263;3.58040250;47.84792390
MONETEAU_Rue De La Gare;Rue De La Gare 89470 MONETEAU;89263;3.57964262;47.85128056
MONETEAU_Parking Espace Culturel;Parking Espace Culturel 89470 MONETEAU;89263;3.58040250;47.84792390
MONETEAU_Parking Espace Culturel;Parking Espace Culturel 89470 MONETEAU;89263;3.58040250;47.84792390
MONETEAU_Rue De La Gare;Rue De La Gare 89470 MONETEAU;89263;3.57964262;47.85128056
Parking;Place de la Republique - MIGENNES;89257;3.5150352346;47.9625023015
SDEY;90 avenue Jean Jaures - MIGENNES;89257;3.509648882;47.9637503881
MIGENNES_Place de la R?publique;Place de la R?publique 89400 MIGENNES;89257;3.51504430;47.96251221
MIGENNES_90 Avenue Jean Jaures;90 Avenue Jean Jaures 89400 MIGENNES;89257;3.50966513;47.96374608
MIGENNES_90 Avenue Jean Jaures;90 Avenue Jean Jaures 89400 MIGENNES;89257;3.50966513;47.96374608
MIGENNES_90 Avenue Jean Jaures;90 Avenue Jean Jaures 89400 MIGENNES;89257;3.50966513;47.96374608
MIGENNES_Place de la R?publique;Place de la R?publique 89400 MIGENNES;89257;3.51504430;47.96251221
Parking;3 Rue de la Republique - MALAY LE GRAND;89239;3.3409698741;48.1739097061
Parking;3 Rue de la Republique - MALAY LE GRAND;89239;3.3409698741;48.1739097061
MALAY LE GRAND_3 Rue de la Republique;3 Rue de la Republique 89100 MALAY LE GRAND;89239;3.34141284;48.17470749
MALAY LE GRAND_3 Rue de la Republique;3 Rue de la Republique 89100 MALAY LE GRAND;89239;3.34141284;48.17470749
LOOZE_1 Rue Suzanne;1 Rue Suzanne 89300 LOOZE;89230;3.43847930;47.99364816
LOOZE_1 Rue Suzanne;1 Rue Suzanne 89300 LOOZE;89230;3.43847930;47.99364816
LINDRY_Place de la Liberte;Place de la Liberte 89240 LINDRY;89228;3.41763318;47.80005966
LINDRY_Place de la Liberte;Place de la Liberte 89240 LINDRY;89228;3.41763318;47.80005966
LIGNY LE CHATEL_13 Avenue de Chablis;13 Avenue de Chablis 89144 LIGNY LE CHATEL;89227;3.75796258;47.89523505
LIGNY LE CHATEL_13 Avenue de Chablis;13 Avenue de Chablis 89144 LIGNY LE CHATEL;89227;3.75796258;47.89523505
Place;4 Grande rue - LEUGNY;89221;3.3754065284;47.6836448113
Place;4 Grande rue - LEUGNY;89221;3.3754065284;47.6836448113
LEUGNY_Place de la Poste;Place de la Poste 89130 LEUGNY;89221;3.37534390;47.68360090
LEUGNY_Place de la Poste;Place de la Poste 89130 LEUGNY;89221;3.37534390;47.68360090
Parking devant mairie;4 Rue Georges Guyot - LAROCHE SAINT CYDROINE;89218;3.483751086;47.9640509391
Parking devant mairie;4 Rue Georges Guyot - LAROCHE SAINT CYDROINE;89218;3.483751086;47.9640509391
LAROCHE ST CYDROINE_Mairie;Mairie 89400 LAROCHE ST CYDROINE;89218;3.48372160;47.96405480
LAROCHE ST CYDROINE_Mairie;Mairie 89400 LAROCHE ST CYDROINE;89218;3.48372160;47.96405480
LAIN_Place Du 8 Mai 1945;Place Du 8 Mai 1945 89560 LAIN;89215;3.34605710;47.61749033
LAIN_Place Du 8 Mai 1945;Place Du 8 Mai 1945 89560 LAIN;89215;3.34605710;47.61749033
L ISLE SUR SEREIN_5 Avenue du Parc;5 Avenue du Parc 89440 L ISLE SUR SEREIN;89204;4.00455549;47.58473446
L ISLE SUR SEREIN_5 Avenue du Parc;5 Avenue du Parc 89440 L ISLE SUR SEREIN;89204;4.00455549;47.58473446
IRANCY_Chemin des Fosses;Chemin des Fosses 89290 IRANCY;89202;3.66680101;47.71468126
IRANCY_Chemin des Fosses;Chemin des Fosses 89290 IRANCY;89202;3.66680101;47.71468126
HERY_4 Place De L Eglise;4 Place De L Eglise 89550 HERY;89201;3.62774134;47.90392773
HERY_4 Place De L Eglise;4 Place De L Eglise 89550 HERY;89201;3.62774134;47.90392773
HAUTERIVE_Parking Poids Lourds;Parking Poids Lourds 89250 HAUTERIVE;89200;3.60951036;47.92888636
HAUTERIVE_Parking Poids Lourds;Parking Poids Lourds 89250 HAUTERIVE;89200;3.60951036;47.92888636
HAUTERIVE_Parking Poids Lourds;Parking Poids Lourds 89250 HAUTERIVE;89200;3.60951036;47.92888636
Place;15 Grande rue - GRON;89195;3.2610648844;48.1596812655
Place;15 Grande rue - GRON;89195;3.2610648844;48.1596812655
GRON_Grande Rue;Grande Rue 89100 GRON;89195;3.26102436;48.15970379
GRON_Grande Rue;Grande Rue 89100 GRON;89195;3.26102436;48.15970379
GLAND_Grande Rue;Grande Rue 89740 GLAND;89191;4.21000000;47.82238000
GLAND_Grande Rue;Grande Rue 89740 GLAND;89191;4.21000000;47.82238000
FLOGNY LA CHAPELLE_Place Des Commerces;Place Des Commerces 89360 FLOGNY LA CHAPELLE;89169;3.87835624;47.95070082
FLOGNY LA CHAPELLE_Place Des Commerces;Place Des Commerces 89360 FLOGNY LA CHAPELLE;89169;3.87835624;47.95070082
Place;Rue de la petite Motte - FLEURY LA VALLEE;89167;3.4516891066;47.8689107712
Place;Rue de la petite Motte - FLEURY LA VALLEE;89167;3.4516891066;47.8689107712
FLEURY LA VALLEE_Rue de la Petite Motte;Rue de la Petite Motte 89113 FLEURY LA VALLEE;89167;3.45168980;47.86887520
FLEURY LA VALLEE_Rue de la Petite Motte;Rue de la Petite Motte 89113 FLEURY LA VALLEE;89167;3.45168980;47.86887520
Place;2 Rue des Saules - ESNON;89156;3.5755420893;47.9842014045
Place;2 Rue des Saules - ESNON;89156;3.5755420893;47.9842014045
ESNON_Place des Saules;Place des Saules 89210 ESNON;89156;3.57552780;47.98425000
ESNON_Place des Saules;Place des Saules 89210 ESNON;89156;3.57552780;47.98425000
Place;Place du 8 mai 1945 - DRUYES LES BELLES FONTAINES;89148;3.4199011563;47.5472582304
Place;Place du 8 mai 1945 - DRUYES LES BELLES FONTAINES;89148;3.4199011563;47.5472582304
DRUYES LES BELLES FONTAINES_Place du 8 Mai;Place du 8 Mai 89560 DRUYES LES BELLES FONTAINES;89148;3.41985630;47.54730620
DRUYES LES BELLES FONTAINES_Place du 8 Mai;Place du 8 Mai 89560 DRUYES LES BELLES FONTAINES;89148;3.41985630;47.54730620
Place;Place de l'Eglise - DOMATS;89144;3.0665264975;48.1136468764
Place;Place de l'Eglise - DOMATS;89144;3.0665264975;48.1136468764
DOMATS_Place de l Eglise;Place de l Eglise 89150 DOMATS;89144;3.06651460;48.11360260
DOMATS_Place de l Eglise;Place de l Eglise 89150 DOMATS;89144;3.06651460;48.11360260
CUY_Place Lucien Pothier;Place Lucien Pothier 89140 CUY;89136;3.26496823;48.25799440
CUY_Place Lucien Pothier;Place Lucien Pothier 89140 CUY;89136;3.26496823;48.25799440
Parking;22 Rue du Four - CRUZY LE CHATEL;89131;4.2116040562;47.8559851398
Parking;22 Rue du Four - CRUZY LE CHATEL;89131;4.2116040562;47.8559851398
CRUZY LE CHATEL_Rue du Four;Rue du Four 89740 CRUZY LE CHATEL;89131;4.21166092;47.85600811
CRUZY LE CHATEL_Rue du Four;Rue du Four 89740 CRUZY LE CHATEL;89131;4.21166092;47.85600811
CRAVANT_26 Rue Saint Martin;26 Rue Saint Martin 89460 CRAVANT;89130;3.69055871;47.68157710
CRAVANT_26 Rue Saint Martin;26 Rue Saint Martin 89460 CRAVANT;89130;3.69055871;47.68157710
Place;Place de l'Eglise - COURSON LES CARRIERES;89125;3.499820742;47.6144549433
Place;Place de l'Eglise - COURSON LES CARRIERES;89125;3.499820742;47.6144549433
COURSON LES CARRIERES_Place de l Eglise;Place de l Eglise 89560 COURSON LES CARRIERES;89125;3.49979460;47.61447201
COURSON LES CARRIERES_Place de l Eglise;Place de l Eglise 89560 COURSON LES CARRIERES;89125;3.49979460;47.61447201
